PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
50	Unknown	231	0.9262001	1.399763	2.612529	254.2113	104855.59375	1926106.875	null	[M+NH4]+	M + 0	adduct linked to 52_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2097.112	254.21149:169602 255.15903:14089 255.19562:11325 255.21484:25337 255.2321:9990 256.2634:9903 256.29987:67173 257.13776:8622 257.14923:22560 257.21036:4848 257.30347:10076 258.16956:8360 258.24316:30663 258.27917:5467 259.16928:15540	50.95126:855 51.11083:767 54.97185:702 56.11363:747 57.07064:891 58.04522:739 58.06579:1141 58.63794:950 60.17151:756 64.26308:761 75.29684:957 80.54093:816 80.62719:788 83.17958:804 83.43156:769 85.23355:756 86.09698:15924 87.04455:1007 88.34609:830 91.20561:1009 94.52866:840 98.81821:851 100.11253:5890 124.07594:4061 128.60339:941 132.6219:995 134.07146:790 140.39963:874 141.48683:837 142.1591:14774 142.16188:1389 153.79932:839 173.8571:867 180.13831:3594 181.9426:822 182.77783:878 187.86195:771 198.14897:3232 205.11623:1058 208.14462:1003 219.64079:2059 219.64688:1842 241.05171:882 254.14014:1908 254.21153:100914 254.24863:990
51	Unknown	231	0.1828908	1.399763	2.072762	255.2154	16240.7685546875	262382.3125	null	[M+NH4]+	M + 1	isotope of 50	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	324.8154	255.15903:14089 255.19562:11325 255.21484:25337 255.2321:9990 256.2634:9903 256.29987:67173 257.13776:8622 257.14923:22560 257.21036:4848 257.30347:10076 258.16956:8360 258.24316:30663 258.27917:5467 259.16928:15540 259.24582:6340 260.12823:8642 260.16458:296346 260.18558:66095	
52	w/o MS2:NCGC00381266-01!4-hydroxy-5-[2-[(E)-3-hydroxyprop-1-enyl]-4-methylphenyl]-3-methylhexan-2-one	231	1.130423	1.399763	2.612529	259.1693	11059.755859375	170743.28125	null	[M+Na]+	M + 0	adduct linked to 50_[M+NH4]+	null	259.16925	C17H24O3	Aromatic monoterpenoids	FTTQBBNJVTYJPS-UHFFFAOYNA-N	CC(C(O)C(C)C1=C(C=CCO)C=C(C)C=C1)C(C)=O	530	True	True	False	null	null	null	null	100	221.1951	259.16928:15540 259.24582:6340 260.12823:8642 260.16458:296346 260.18558:66095 261.16034:7243 261.16809:58412 261.18881:10149 262.1918:6489 263.20059:6802	
53	Unknown	231	0.7923395	1.399763	1.873382	281.0506	15360.0908203125	320093.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	307.2018	281.0506:21155 281.12485:8192 282.16788:7112 283.18964:8647 283.26385:8269 284.22189:8963 284.29498:6598 285.01056:4562 285.20529:5908	
54	Unknown	231	0.7923395	1.399763	1.873382	281.051	15360.0908203125	320093.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	307.2018	281.0506:21155 281.12485:8192 282.16788:7112 283.18964:8647 283.26385:8269 284.22189:8963 284.29498:6598 285.01056:4562 285.20529:5908	
55	w/o MS2:NCGC00381119-01_C13H22O6_2-Furanacetic acid, tetrahydro-alpha-methyl-5-(2-oxopropyl)-, 2,3-dihydroxypropyl ester	231	0.4563391	1.399763	1.669907	292.1753	6927.9404296875	98191.9765625	null	[M+H]+	M + 0		null	292.17548	C13H22O6	1-monoacylglycerols	MPUKHERSKPLKHP-UHFFFAOYNA-N	CC(C1CCC(CC(C)=O)O1)C(=O)OCC(O)CO	530	True	True	False	null	null	null	null	100	138.5588	292.17542:13899 293.17413:10150 293.1962:14988 293.21024:6671 293.24731:5722 294.00961:13589 294.20663:45341 295.15262:6078 295.19077:4914 295.20157:5496 295.6217:4630 297.08255:63526	
56	w/o MS2:Flunixin meglumin	231	0.8587396	1.399763	2.005254	297.0826	46553.76171875	796939.6875	null	[M+H]+	M + 0		null	297.08453	C14H11F3N2O2	Trifluoromethylbenzenes	NOOCSNJCXJYGPE-UHFFFAOYSA-N	CC1=C(C=CC=C1NC1=NC=CC=C1C(O)=O)C(F)(F)F	530	True	True	False	null	null	null	null	98.1	931.0752	297.08255:63526 297.24213:8076 298.08209:11004 299.06195:25684 299.11011:5979 299.16129:10597 299.22174:7587 300.1441:12424 300.20175:4637 300.25345:6513 301.05859:6471 301.14102:78819	
57	w/o MS2:2-hydroxy-3-(3-hydroxy-3-methylbutyl)naphthalene-1,4-dione	231	1.063042	1.399763	2.340858	299.062	23164.505859375	475510.9375	null	[M+H]+	M + 0	found in higher mz's MsMs_66	null	299.06802	C15H16O4	Vitamin K compounds	OVRABUAZHGSQBY-UHFFFAOYSA-N	CC(C)(O)CCC1=C(O)C(=O)C2=CC=CC=C2C1=O	530	True	True	False	null	null	null	null	83.2	463.2901	299.06195:25684 299.11011:5979 299.16129:10597 299.22174:7587 300.1441:12424 300.20175:4637 300.25345:6513 301.05859:6471 301.14102:78819 302.14438:15340 302.19653:4960 303.28928:6233	
58	Unknown	231	0.5898726	1.399763	2.207708	299.2217	5134.34765625	78092.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	102.687	299.06195:25684 299.11011:5979 299.16129:10597 299.22174:7587 300.1441:12424 300.20175:4637 300.25345:6513 301.05859:6471 301.14102:78819 302.14438:15340 302.19653:4960 303.28928:6233 304.17572:9228	
59	w/o MS2:Pesticide6_Metconazole_C17H22ClN3O_5-(4-Chlorophenylmethyl)-2,2-dimethyl-1-(1H-1,2,4-triazol-1-ylmethyl)cyclopentanol	231	1.063042	1.399763	2.072762	302.1445	9642.0791015625	164518.546875	null	[M+H]+	M + 0		null	302.14185	C17H22ClN3O	Iridoids and derivatives	XWPZUHJBOLQNMN-UHFFFAOYNA-N	CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1	530	True	True	False	null	null	null	null	96.5	192.8416	302.14438:15340 302.19653:4960 303.28928:6233 304.17572:9228 305.24738:8268 306.18134:6416	
60	w/o MS2:Benzyl butyl phthalate	231	0.7923395	1.399763	1.80578	313.1433	93023.953125	3006499	null	[M+H]+	M + 0		null	313.14343	C19H20O4	Benzoic acid esters	IRIAEXORFWYRCZ-UHFFFAOYSA-N	CCCCOC(C1=CC=CC=C1C(=O)OCC2=CC=CC=C2)=O	530	True	True	False	null	null	null	null	100	1352.833	313.1434:110802 313.17572:64559 313.21207:9532 313.27353:6437 314.14676:19073 314.17908:12782 315.04309:13531 317.04102:6242 317.11502:13221	
61	w/o MS2:Heptelidic acid chlorohydrin_130129	231	0.7244977	1.399763	2.207708	317.115	6762.4921875	96558.90625	null	[M+H]+	M + 0		null	317.11502	C15H21ClO5	Terpene lactones	BJGUEPXNQKBVBW-UHFFFAOYNA-N	CC(C)C1CCC(O)(CCl)C2C1C=C(COC2=O)C(O)=O	530	True	True	False	null	null	null	null	100	135.2498	317.04102:6242 317.11502:13221 320.71713:4918 322.07767:5306	
62	w/o MS2:Triphenylphosphate	231	0.5898726	1.399763	2.207708	327.0784	6778.1630859375	124194.4765625	null	[M+H]+	M + 0		null	327.07806	C18H15O4P	Aryl phosphotriesters	XZZNDPSIHUTMOC-UHFFFAOYSA-N	C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	530	True	True	False	null	null	null	null	100	135.5633	327.00842:7032 327.07837:10468 327.17023:5612 327.22876:5539 329.00461:5066 329.19528:5360 330.26392:20115	
63	w/o MS2:Phenolsulfonphthalein	231	0.7923395	1.399763	1.736972	355.0697	32603.693359375	581900.3125	null	[M+H]+	M + 0	found in higher mz's MsMs_66	null	355.06348	C19H14O5S	Benzofuranones	BELBBZDIHDAJOR-UHFFFAOYSA-N	OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1	530	True	True	False	null	null	null	null	82.4	652.0739	355.0697:40249 356.07065:7560 356.27917:6485 357.04883:12892 357.06607:5724 359.02887:5917	
64	Unknown	231	0.4563391	1.399763	2.273529	356.0706	7211.43701171875	135530.140625	null	[M+H]+	M + 1	isotope of 63	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	144.2287	356.07065:7560 356.27917:6485 357.04883:12892 357.06607:5724 359.02887:5917 360.20197:5209	
65	w/o MS2:Isoformosanine; PlaSMA ID-2062	231	0.3883494	1.399763	2.273529	369.1806	4232.57373046875	60601.2578125	null	[M+H]+	M + 0		4.42	369.18088	C21H24N2O4	Indolizidines	JMIAZDVHNCCPDM-UHFFFAOYNA-N	COC(=O)C1=COC(C)C2CN3CCC4(C3CC12)C(=O)NC1=C4C=CC=C1	530	True	True	False	100	null	null	null	100	84.65147	369.18228:8194 370.18631:8197 370.29636:4927 371.10132:136020 371.31598:8157 372.10214:33406 372.32065:4750 372.34781:5774 373.09747:27249 373.2196:5198	
66	w/o MS2:NCGC00386042-01!8-hydroxy-6-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	231	1.063042	1.399763	1.873382	371.1013	110122.5546875	2103603.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_69; similar chromatogram in higher mz_72	null	371.09726	C16H18O10	Coumarin glycosides	RVWWDDKOKZXKCJ-UHFFFAOYNA-N	COC1=C(OC2OC(CO)C(O)C(O)C2O)C(O)=C2OC(=O)C=CC2=C1	530	True	True	False	null	null	null	null	92.1	2140.426	371.10132:136020 371.31598:8157 372.10214:33406 372.32065:4750 372.34781:5774 373.09747:27249 373.2196:5198 375.89386:4551	61.36268:945 69.38953:898 73.04742:8160 79.02152:1088 91.05792:61615 93.03712:1462 94.25979:969 98.34772:1049 105.74205:991 109.06822:1240 114.07365:3376 116.46507:860 123.93843:933 129.05467:1100 131.28163:906 138.80595:1018 144.24677:838 147.06525:1720 157.21741:886 167.05539:2826 203.88173:1022 204.75226:960 205.16934:1011 208.4102:865 247.10742:1279 248.44304:964 256.23895:1061 266.99951:1451 268.26355:6058 268.97818:7552 278.28964:1010 285.00967:39969 299.06161:6741 303.02017:12780 339.03824:1091 355.06985:20646
67	Unknown	231	0.5224808	1.399763	1.80578	372.1021	29350.716796875	552321.875	null	[M+H]+	M + 1	isotope of 66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	587.0143	372.10214:33406 372.32065:4750 372.34781:5774 373.09747:27249 373.2196:5198 375.89386:4551	
68	Unknown	231	0.3883494	1.399763	2.478364	373.0975	17952.56640625	341660.8125	null	[M+H]+	M + 2	isotope of 66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	359.0513	373.09747:27249 373.2196:5198 375.89386:4551 377.22937:4798	
69	w/o MS2:Di(2-ethylhexyl)phthalate (DEHP)	231	1.063042	1.399763	1.736972	391.2841	18866.521484375	485300.71875	null	[M+H]+	M + 0		null	391.28427	C24H38O4	Benzoic acid esters	BJQHLKABXJIVAM-UHFFFAOYNA-N	CCCCC(CC)COC(C1=CC=CC=C1C(=O)OCC(CC)CCCC)=O	530	True	True	False	null	null	null	null	100	270.6207	391.28406:20054 392.1727:6370 394.18948:12872 394.34589:6235	
70	Unknown	231	0.6576372	1.399763	2.13945	429.0885	9310.3642578125	141205.96875	null	[M+H]+	M + 0	adduct linked to 71_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	186.2073	429.08847:13915 431.06824:10210 433.33112:15399	
71	Unknown	231	0.5898726	1.399763	2.273529	446.1199	11341.41796875	172324.1875	null	[M+NH4]+	M + 0	adduct linked to 70_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	226.8284	446.1199:16743 446.24945:7453 447.117:6185	
72	Unknown	231	1.063042	1.399763	1.80578	512.4172	6508.79638671875	148014.609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	130.1759	512.41718:7386	
73	Unknown	231	0.5224808	1.399763	2.13945	532.3838	8397.8466796875	125354.5390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	167.9569	532.38379:13597 533.7226:4883 536.16547:29944 537.16577:17898	
74	w/o MS2:NCGC00381281-01_C23H30O13_alpha-D-Glucopyranoside, 4-O-[(2E)-1-oxo-3-phenyl-2-propen-1-yl]-beta-D-fructofuranosyl, 6-acetate	231	0.8587396	1.399763	2.072762	537.1658	16241.9482421875	411950.53125	null	[M+H]+	M + 0		null	537.15784	C23H30O13	Cinnamic acid esters	MUVPZRLZLOTAOL-UHFFFAOYNA-N	CC(=O)OCC1OC(OC2(CO)OC(CO)C(OC(=O)C=CC3=CC=CC=C3)C2O)C(O)C(O)C1O	530	True	True	False	null	null	null	null	73	324.839	537.16577:17898 538.16193:10477	
75	w/o MS2:Bosentan	231	0.4563391	1.399763	2.273529	552.1964	23159.169921875	407045.5625	null	[M+H]+	M + 0		null	552.1911	C27H29N5O6S	Bipyrimidines and oligopyrimidines	GJPICJJJRGTNOD-UHFFFAOYSA-N	CC(C)(C)C1=CC=C(C=C1)S(NC2=C(C(=NC(C3=NC=CC=N3)=N2)OCCO)OC4=CC=CC=C4OC)(=O)=O	530	True	True	False	null	null	null	null	86.9	463.1834	552.19641:30341 553.19635:14388 554.17584:10827 555.17688:5118 556.40607:6335	
76	Unknown	231	0.4563391	1.399763	2.072762	610.1834	16129.099609375	313080.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	322.582	610.18341:20126 611.18341:5854	
77	Unknown	231	0.6576372	1.399763	2.13945	611.1834	5830.00341796875	94256.2265625	null	[M+H]+	M + 1	isotope of 76	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	116.6001	611.18341:5854	
78	Unknown	231	0.5898726	1.399763	2.273529	616.4623	38263.19140625	660765.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	765.2639	616.46234:61686 617.46692:11739 620.435:5803 621.41815:10078	
79	Unknown	231	0.6576372	1.399763	2.13945	617.4669	8862.162109375	137636.640625	null	[M+H]+	M + 1	isotope of 78	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	177.2432	617.46692:11739 620.435:5803 621.41815:10078	
80	Unknown	231	0.1828908	1.399763	2.816205	637.3052	476162.9375	8623204	null	[M+H]+	M + 0	adduct linked to 83_[M+NH4]+; adduct linked to 86_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9523.259	637.30524:586852 638.30859:219088 639.31122:50766 640.31421:6122	51.16075:1140 54.02512:1139 56.93536:1082 57.0706:37007 60.74314:1189 61.22939:1018 62.92096:1218 65.04819:1086 66.96196:1151 69.20348:1101 70.33704:1308 72.0378:971 74.61723:988 79.49255:1194 82.79572:1183 83.04975:21687 83.43221:1559 86.86548:1019 87.40485:1292 88.09526:1059 91.05479:3725 94.45547:1036 97.38017:1158 118.4108:1085 133.10147:1639 141.07007:3215 147.11694:29402 148.56506:1126 150.1721:1127 151.01556:3818 153.66678:1145 153.67346:1429 159.08051:3715 161.13254:2952 163.01547:3087 175.01549:3680 178.87459:1094 189.16379:2565 192.76817:1484 205.63603:1131 207.76784:1179 221.09242:1353 227.047:5546 239.04678:14313 260.99219:2123 283.10968:1357 295.10928:2646 337.02371:102630 393.08624:57481 412.7222:1238 413.05521:5246 433.08099:1177 434.63315:1235 449.14737:1298 463.11761:1203 469.11771:29197 484.69724:1318 494.05865:1293 525.18048:101287 581.2431:188224 600.19983:1407
81	Unknown	231	0.3883494	1.399763	2.478364	638.3086	172955.796875	3038664.75	null	[M+H]+	M + 1	isotope of 80	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3459.116	638.30859:219088 639.31122:50766 640.31421:6122	
82	Unknown	231	0.4563391	1.399763	2.273529	639.3112	39382.30078125	666930.8125	null	[M+H]+	M + 2	isotope of 80	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	787.646	639.31122:50766 640.31421:6122	
83	w/o MS2:S4:17(P3:15/F1:2); PlaSMA ID-3138	231	0.1828908	1.399763	2.749967	654.3318	310468.1875	5584880	null	[M+NH4]+	M + 0	adduct linked to 80_[M+H]+	8.56	654.33618	C29H48O15	NA	AKPIJPQIDBGCGR-UHFFFAOYNA-N	CCCCC(=O)OC1C(CO)OC(OC2(CO)OC(CO)C(OC(C)=O)C2O)C(OC(=O)CCCC)C1OC(=O)CCCC	530	True	True	False	99.7	null	null	null	94.5	6209.364	654.33179:389487 655.33716:127141 656.341:35905 659.28656:21762	57.0706:5572 61.31773:1077 61.77995:1130 74.60036:1158 76.23137:1088 79.31039:1205 81.11105:1101 81.84469:1101 83.04977:2163 93.6165:1102 108.5179:1326 109.4542:1078 115.31021:1065 117.64542:1149 117.64975:1250 117.65328:1147 123.63042:1033 128.25479:1152 129.22578:1037 133.85826:1726 147.02539:1037 147.1169:3368 160.88721:1147 171.59727:1103 173.94806:1072 189.1638:1041 190.14175:1071 204.34468:1118 207.34041:1280 207.63771:1355 208.68436:1173 218.00249:7864 225.91849:1249 237.07823:1255 239.04651:1559 261.63361:1200 261.64304:1334 275.46725:1175 304.0293:1395 320.31525:1133 337.02377:19540 391.75339:1232 393.0863:14112 436.40173:1186 469.11816:6785 494.16553:1385 525.18054:26163 581.24298:50501 583.89099:1322 599.49048:1321 599.89355:1371
84	Unknown	231	0.5224808	1.399763	2.13945	656.3401	25741.083984375	433656.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	514.8217	656.341:35905 659.28656:21762 660.28912:10469	
85	Unknown	231	0.4563391	1.399763	2.273529	656.341	25741.083984375	433656.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	514.8217	656.341:35905 659.28656:21762 660.28912:10469	
86	w/o MS2:Euphorbia factor L14 - Lathyrane diterpenoid	231	0.4563391	1.399763	2.273529	659.2866	17620.75390625	311725.875	null	[M+Na]+	M + 0	adduct linked to 80_[M+H]+	null	659.2851	C38H42O10	NA	JBQJQRQPOXLFNB-UHFFFAOYNA-N	CC1CC2(OC(C)=O)C(C1OC(=O)C1=CC=CC=C1)C(OC(C)=O)C(=C)C(CC1C(C=C(C)C2=O)C1(C)C)OC(=O)C1=CC=CC=C1O	530	True	True	False	null	null	null	null	98.9	352.4151	659.28656:21762 660.28912:10469 663.45367:143573	
87	Unknown	231	0.8587396	1.399763	1.80578	663.4537	113104.6484375	2118935	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2262.093	663.45367:143573 664.45721:64193 665.46045:19011	
88	Unknown	231	0.7923395	1.399763	2.005254	664.4572	54223.10546875	1061372.125	null	[M+H]+	M + 1	isotope of 87	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1084.462	664.45721:64193 665.46045:19011	
89	Unknown	231	0.6576372	1.399763	2.13945	665.4604	13118.5048828125	200162.609375	null	[M+H]+	M + 2	isotope of 87	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	262.3701	665.46045:19011	
90	Unknown	231	0.5898726	1.399763	2.207708	674.5032	15396.556640625	245243.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	307.9311	674.50317:26093 675.50903:7698	
91	w/o MS2:C37H50N4O9; PlaSMA ID-3184	231	0.4563391	1.399763	2.340858	695.358	91257.3046875	1608414	null	[M+H]+	M + 0		3.72	695.36377	C37H50N4O9	NA			530	True	True	False	100	null	null	null	91.8	1825.146	695.35803:113085 696.36176:40607 697.36761:10337 698.2561:30596 699.25464:21256 700.25281:15072	55.78687:1024 56.09848:1133 59.06111:190777 64.89485:1208 68.67974:1103 70.91696:1029 75.50813:1136 75.89451:1312 77.36552:1078 80.48456:1156 83.0246:1132 84.41608:1184 87.35419:1234 89.36979:1112 92.37969:1196 101.40237:1156 104.21524:1267 105.58728:1346 117.6515:1219 120.15738:1282 129.59633:1264 133.51369:1217 146.10535:1090 171.94226:1134 172.21133:1358 191.5038:1385 215.87431:3627 215.88084:8474 241.13821:1165 255.42471:1267 255.61081:1125 262.58673:1148 275.90735:1112 298.83679:1270 304.02914:2365 367.19543:1671 378.3533:1167 434.94205:1272 443.6235:1589 551.74695:1461 568.18854:1251 585.57849:1345 671.73724:1314
92	Unknown	231	0.4563391	1.399763	2.340858	696.3618	30253.91796875	556479.5	null	[M+H]+	M + 1	isotope of 91	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	605.0784	696.36176:40607 697.36761:10337 698.2561:30596 699.25464:21256 700.25281:15072	
93	w/o MS2:NCGC00380208-01!bis[[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl] 3-hydroxy-3-methylpentanedioate	231	0.9968669	1.399763	1.80578	699.2546	19309.32421875	502019.3125	null	[M+H]+	M + 0		null	699.24945	C32H42O17	Phenolic glycosides	HIVUDBSYRZRZSH-UHFFFAOYNA-N	CC(O)(CC(=O)OCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1)CC(=O)OCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1	530	True	True	False	null	null	null	null	87.4	305.6658	699.25464:21256 700.25281:15072 702.21222:7900 703.21332:9615	
94	Unknown	231	0.2536471	1.399763	1.736972	721.5061	66743.8984375	1191482.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1334.878	721.5061:88597 722.50983:34025 723.51019:6382	
95	Unknown	231	0.4563391	1.399763	2.273529	722.5098	27743.517578125	478735.9375	null	[M+H]+	M + 1	isotope of 94	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	554.8704	722.50983:34025 723.51019:6382	
96	Unknown	231	0.6576372	1.399763	2.13945	732.547	6784.52294921875	106265.59375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	135.6905	732.547:8490	
97	Unknown	231	0.4563391	1.399763	2.273529	740.3681	15058.5576171875	273129.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	301.1711	740.3681:20130 741.37201:8404	
98	Unknown	231	0.6576372	1.399763	2.13945	741.372	6853.2783203125	107671.140625	null	[M+H]+	M + 1	isotope of 97	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	137.0656	741.37201:8404	
99	Unknown	231	0.4563391	1.399763	2.273529	807.4099	9970.8134765625	185434.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	199.4163	807.40985:10533 808.41132:11273	
100	Unknown	242	1.130423	1.466003	2.005254	87.04459	79264.2578125	1655342	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1443.382	87.04459:129262 87.05586:7031 88.04794:5259 88.05102:11887 88.07622:248886 88.11259:28564 89.06021:19010 89.07148:5956 89.07954:11156 90.09185:123086 91.0547:105210 91.09515:4882 92.03734:16041	51.92167:726 53.05306:787 56.94123:760 58.34432:761 59.06105:1328 62.54116:698 66.04221:796 66.91158:630 67.97992:870 70.06575:2506 70.8857:683 72.07693:1711 72.93033:824 83.57408:691 83.74092:769 86.90913:898 87.04456:32403 87.04604:1611 87.09216:1858 92.89233:688 96.3224:718
101	Unknown	242	1.130423	1.466003	1.873382	91.0547	90845.0546875	2492331.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_102; similar chromatogram in higher mz_109; similar chromatogram in higher mz_134; similar chromatogram in higher mz_157; similar chromatogram in higher mz_164	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1229.03	91.0547:105210 91.09515:4882 92.03734:16041 93.07034:18640 94.06561:39541 95.04959:10229 95.06086:220097 95.06889:6713 95.08598:37640	
102	Phthalic anhydride; LC-ESI-QTOF; MS2; [M+H]+; CE	242	0.9262001	1.466003	2.207708	149.0234	626873.0625	18760074	null	[M+H]+	M + 0		null	149.02332	C8H4O3	Phthalic anhydrides	LGRFSURHDFAFJT-UHFFFAOYSA-N	O=C1OC(=O)C2=CC=CC=C12	430	True	True	True	null	59.5	83.7	66.7	79.2	10246.5	149.02339:790164 149.04491:17060 149.05972:23167 149.09613:10662 149.13245:17419 150.02353:6617 150.02673:86175 150.09129:7415 150.10243:5641 150.11255:28671 150.12772:13968 151.0755:27472 151.08665:18435 151.09663:29101 151.11182:23118 151.1232:8208 151.14804:5412 152.04736:27954 152.07066:15339 152.08186:7088 152.1068:5025 153.05434:4696 153.07701:6401 153.09103:50111 153.10222:33640 153.12743:32955 153.13864:8230	53.79361:751 54.1074:763 54.25154:730 55.46465:680 56.08456:748 56.52769:708 56.82611:716 59.93731:748 62.2304:929 65.03926:3059 65.47398:664 65.99261:680 66.04029:790 71.37823:716 71.51131:687 73.60397:745 75.29894:764 77.44521:682 78.70091:751 85.06905:740 89.94011:687 93.034:1282 102.63995:771 105.03387:1706 111.04436:947 121.02862:9571 121.03046:810 121.03992:2627 129.07439:922 133.75441:828 148.644:750 149.00844:754 149.02341:26149 149.05963:863 149.08229:1162 152.8465:756 155.74821:849 157.48599:688
