PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
55	Unknown	242	0.5833295	1.458401	2.202255	558.421	43910.3671875	749940.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	878.2073	558.42102:60325 559.42322:16715 563.37628:24283	
56	Unknown	242	0.7161443	1.458401	2.202255	559.4232	12982.349609375	204239.515625	null	[M+H]+	M + 1	isotope of 55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	259.647	559.42322:16715 563.37628:24283 564.37903:15148	
57	Unknown	253	0.9857988	1.529737	2.133094	123.0807	13663.7333984375	238067.484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	273.2747	123.08062:15147 123.11714:11849 124.02462:869660 124.07594:9446 124.08719:66993 125.02539:124570 125.02795:32566 125.10764:15094 126.02215:127350 126.0916:21364 126.12805:12235 126.96776:53507 127.08675:8909 127.12322:116736	
58	w/o MS2:DEET	253	1.324233	1.529737	1.799298	192.1384	16822.42578125	273383.96875	null	[M+H]+	M + 0		null	192.13829	C12H17NO	N,N-dialkyl-m-toluamides	MMOXZBCLCQITDF-UHFFFAOYSA-N	CCN(CC)C(C1=CC=CC(C)=C1)=O	530	True	True	False	null	null	null	null	100	279.902	192.13844:28961 193.01199:73582 193.09453:35027 193.13376:22521 193.17023:9878 193.98599:343910 194.00966:26788 194.08472:63085 194.1178:27895 194.97023:12798 194.99397:12917 195.00731:22389 195.02882:17802 195.18532:7432 196.16989:42303	
59	w/o MS2:Trimipramine	253	0.7161443	1.529737	2.335688	295.2116	8904.228515625	164556.96875	null	[M+H]+	M + 0	similar chromatogram in higher mz_61	null	295.21689	C20H26N2	Dibenzazepines	ZSCDBOWYZJWBIY-UHFFFAOYNA-N	C=1C=CC2=C(C1)N(C=3C=CC=CC3CC2)CC(C)CN(C)C	530	True	True	False	null	null	null	null	87	178.0846	294.90546:36906 294.94308:13165 295.21161:8266 296.24316:7677 296.92886:8964 298.99203:8019 299.92435:28396 299.98633:97739	
60	w/o MS2:NCGC00380308-01!methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate	253	0.7814652	1.529737	2.269938	304.1751	5374.31396484375	78242.234375	null	[M+H]+	M + 0	similar chromatogram in higher mz_62	null	304.17548	C14H22O6	Annonaceous acetogenins	VOYCJQSSBDMXNQ-UHFFFAOYNA-N	CCC(C)(C(=O)CC1C(C)C(C)(O)OC1=O)C(=O)OC	530	True	True	False	null	null	null	null	99.9	107.4863	303.9798:11222 304.17514:9978 308.93271:24622	
61	Unknown	253	0.5833295	1.529737	2.335688	309.2271	42071.35546875	766188.3125	null	[M+H]+	M + 0	adduct linked to 62_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	841.4271	308.93271:24622 309.22714:63612 309.9169:103570 309.92636:13013 309.94025:33408 310.03949:52158 310.2356:17347 310.9248:116803 311.04285:13163 312.91635:21114 313.14374:17238 313.17612:26874 313.21216:22187	
62	Unknown	253	0.7814652	1.529737	2.335688	331.2094	29427.8359375	482028.34375	null	[M+Na]+	M + 0	adduct linked to 61_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	588.5567	331.01062:12241 331.20941:42589 333.94043:210420 334.93448:69233 334.94662:20897 335.19553:11125 335.9317:85397	
63	Unknown	264	0.8499944	1.595616	2.202255	107.0859	7100.982421875	113421.796875	null	[M+H]+	M + 0	similar chromatogram in higher mz_64	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	142.0197	107.07074:7404 107.08593:8101 107.96722:22381 108.08126:12997 108.85457:8080 109.06514:7999 109.07639:12368 110.06047:6166 110.09677:6267 111.04453:9217 111.05565:15898 111.09208:203107 111.11703:9540 112.01819:9584	
64	w/o MS2:Unknown (carbon number 14); PlaSMA ID-1061	264	0.7161443	1.595616	2.202255	251.1854	75742.65625	1309027.625	null	[M+H]+	M + 0	adduct linked to 66_[M+Na]+	2.39	251.17641	C14H22N2O2	NA			530	True	True	False	100	null	null	null	66.9	1514.853	250.90355:10225 251.07042:7678 251.18538:97705 252.02025:8292 252.0484:6980 252.18858:9034	51.96351:794 52.17748:790 55.01781:792 56.93679:808 57.0342:1263 59.04985:17185 60.94467:815 62.23092:768 68.29927:841 70.23956:894 74.7522:746 75.2991:877 81.34563:764 97.46292:920 104.21833:785 104.2207:1155 117.09133:2377 120.78049:827 139.75006:827 148.78017:896 150.37299:914 165.60628:903 176.98318:1088 204.89529:1359 218.91257:3469 218.91934:1523 219.92255:786 221.89798:2097 228.89479:969 231.08461:882 244.9099:1439 245.89818:5568 245.90782:2649 246.90572:9357 251.07013:1950 251.12473:1284
65	Unknown	264	0.7814652	1.595616	2.402984	252.1886	8312.6396484375	133699.578125	null	[M+H]+	M + 1	isotope of 64	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	166.2528	252.02025:8292 252.0484:6980 252.18858:9034 256.26349:10198 256.29977:40904 256.9158:13451 256.96484:8905 257.00421:78471 257.14877:10221	
66	w/o MS2:1,3-bis(4,4-dimethyl-4,5-dihydrooxazol-2-yl)benzene	264	0.7161443	1.595616	2.47444	273.1672	63764.36328125	1079699	null	[M+Na]+	M + 0	adduct linked to 64_[M+H]+	null	273.15976	C16H20N2O2	Benzene and substituted derivatives	MUBZACKCHQIRSY-UHFFFAOYSA-N	CC1(C)COC(=N1)C1=CC(=CC=C1)C1=NC(C)(C)CO1	530	True	True	False	null	null	null	null	76	1275.287	273.16718:83180 274.10602:70557 274.13385:9585 274.15366:11784 274.27441:8953 274.9371:36245 275.09073:44953 275.93509:18163 276.10162:21336 276.12109:10260 276.90787:14471 276.93253:8735 276.9704:21512 277.08545:15008	
67	w/o MS2:1,2-Cyclohexanediol	275	0.9172508	1.663112	2.539034	117.0914	9793.2548828125	236919.328125	null	[M+H]+	M + 0		null	117.091	C6H12O2	Cyclohexanols	PFURGBBHAOXLIO-UHFFFAOYNA-N	OC1CCCCC1O	530	True	True	False	null	null	null	null	99.9	195.8651	116.94813:90471 116.96227:43567 116.97226:307478 116.98624:78277 117.09135:10325 117.94373:13412 117.94606:100830 117.9598:9584 117.97012:55138 118.08427:16331 118.08659:252899 118.12299:143935 118.94359:47018 118.96535:9926 118.96768:142686 119.01931:19612 119.08999:16672 119.1264:8633 120.06581:11529 120.96526:27398 121.96642:28287	
68	Unknown	275	0.7161443	1.663112	2.675043	259.1519	12296.7939453125	185879.34375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	245.9359	258.96246:9064 258.99921:28800 259.15189:19051 261.15988:9473 261.89261:8194 262.98154:28783	
69	w/o MS2:Flutamide (Eulexin)	275	1.392795	1.663112	2.067369	277.0858	8224.4404296875	139603.546875	null	[M+H]+	M + 0		null	277.07947	C11H11F3N2O3	Trifluoromethylbenzenes	MKXKFYHWDHIYRV-UHFFFAOYSA-N	CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F	530	True	True	False	null	null	null	null	81.6	164.4888	276.97043:18047 277.08585:9518 278.96597:10992 279.08426:8692 279.15958:23644 280.21274:8469 280.95435:108827 281.95193:64505 282.0134:19617	
70	Unknown	275	0.9172508	1.663112	2.067369	429.2733	12061.4365234375	303854.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	241.2287	429.27335:9781 430.27853:8328 433.3313:23826	
71	w/o MS2:NCGC00180394-02!(2S)-2-[(1S)-1-hydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one	286	0.9172508	1.730787	2.539034	215.1255	44840.1328125	761662.4375	null	[M+H]+	M + 0		null	215.12779	C11H18O4	Dihydropyranones	YFIMUDXPJZVJJO-UHFFFAOYNA-N	CCCCC(O)C1CC(OC)=CC(=O)O1	530	True	True	False	null	null	null	null	97.3	896.8027	215.09428:15481 215.12546:61723 216.02786:166670 217.01172:16729 217.02553:51145 217.03085:14934 217.1071:22618 217.98596:12915 218.01001:37655 218.02332:70300 218.86545:37092 219.00499:7337 219.02817:10808 219.6255:7418 220.01134:73436	
72	w/o MS2:NCGC00180394-02!(2S)-2-[(1S)-1-hydroxypentyl]-4-methoxy-2,3-dihydropyran-6-one	286	0.4477398	1.730787	2.94531	215.1255	44840.1328125	761662.4375	null	[M+H]+	M + 0		null	215.12779	C11H18O4	Dihydropyranones	YFIMUDXPJZVJJO-UHFFFAOYNA-N	CCCCC(O)C1CC(OC)=CC(=O)O1	530	True	True	False	null	null	null	null	97.4	896.8027	215.09428:15481 215.12546:61723 216.02786:166670 217.01172:16729 217.02553:51145 217.03085:14934 217.1071:22618 217.98596:12915 218.01001:37655 218.02332:70300 218.86545:37092 219.00499:7337 219.02817:10808 219.6255:7418 220.01134:73436	
73	Unknown	297	1.595616	1.799298	2.402984	364.9533	8034.70703125	122744.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	160.6941	364.95331:10562 365.20691:20692	
74	w/o MS2:Pesticide3_Dioxacarb_C11H13NO4_Phenol, 2-(1,3-dioxolan-2-yl)-, methylcarbamate	308	1.255605	1.866369	2.067369	246.0748	142004.34375	6226259	null	[M+H]+	M + 0		null	246.07368	C11H13NO4	Phenoxy compounds	SDKQRNRRDYRQKY-UHFFFAOYSA-N	CN=C(O)OC1=CC=CC=C1C1OCCO1	530	True	True	False	null	null	null	null	99.4	664.7142	246.0748:158774 247.00409:40986 247.05878:85310 247.07812:18558 248.07036:53037 248.0901:60600 249.05406:28306 249.07451:16761 250.04227:24261 250.05096:71601 250.086:21647 250.90349:15827	52.17366:809 52.29207:1035 53.73768:738 62.23224:889 63.57362:729 63.89553:734 64.45419:685 65.16454:694 65.68773:874 66.07619:773 71.66169:782 75.30132:886 76.6283:795 97.07656:742 97.10684:900 97.24105:762 107.66795:842 111.04327:772 117.6575:969 125.32707:876 130.02757:760 131.2271:911 136.57321:958 139.98804:756 140.99564:1158 150.98012:823 153.67604:785 155.05179:837 159.00639:1988 161.02209:2009 168.10944:819 173.99356:848 175.00134:1766 175.03769:1704 176.03288:2677 176.80464:866 186.05365:3822 201.01695:10279 203.0325:33280 214.50627:843 220.32051:997 220.60312:3419 231.3183:826 237.78131:838 242.09702:764 244.85011:832
75	w/o MS2:NCGC00169735-02!(5S)-5-hydroxy-1,7-diphenylheptan-3-one	319	1.187074	1.931198	2.604886	283.175	10820.4169921875	153992.859375	null	[M+H]+	M + 0		null	283.16925	C19H22O2	Linear diarylheptanoids	CCNKTMMNRPJQHV-UHFFFAOYNA-N	OC(CCC1=CC=CC=C1)CC(=O)CCC1=CC=CC=C1	530	True	True	False	null	null	null	null	84.5	216.4083	282.94928:47139 283.16528:8245 283.17505:12536 284.04651:15558 284.20749:9485 284.97232:9169 285.91669:33896 285.94031:11664 286.20117:8841 286.90082:11697 286.9245:38857 287.02277:9184 287.05185:12665	
76	w/o MS2:Malotilate	319	1.663112	1.931198	2.202255	289.0491	9099.3212890625	142901.578125	null	[M+H]+	M + 0		null	289.05627	C12H16O4S2	Dicarboxylic acids and derivatives	YPIQVCUJEKAZCP-UHFFFAOYSA-N	CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1	530	True	True	False	null	null	null	null	77.2	181.9864	289.04907:12019 289.25668:38680 291.06888:9211 291.91635:12931 292.91281:71072 292.93765:24374 292.94775:18371 293.90781:10242 293.92056:11541	
77	Unknown	330	1.799298	1.999835	2.335688	177.9807	886868.25	28062216	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	795.6975	177.98076:876698 177.9861:33325 178.00252:7063 178.12274:23784 178.94971:7686 178.95993:12224 178.97688:13451 178.9809:32789 178.98463:33127 178.99431:27151 179.03531:198532 179.95758:21540 179.9783:130692 180.01651:15083 180.95523:9451 180.97839:53731 180.99425:15242 181.01469:10130 181.0285:150093 181.03349:63605 181.9781:40607 182.01184:7809 182.07764:25171 182.16536:20087 182.19038:18036	
78	Unknown	330	1.799298	1.999835	2.335688	199.0013	4182735	132484264	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5484.38	198.9512:48518 199.0013:4303587 199.03918:20394 199.16948:11317 199.18056:29009 199.94922:60470 199.99925:1699287 200.00461:287938 200.94682:19362 200.99677:1765314 201.00214:109208 201.01666:35853 201.06435:7245 201.07208:16466 201.97589:120981 201.99632:30134 202.0002:78749 202.01445:22143 202.03859:10182 202.18008:64831 202.97382:57671 202.9787:10626 202.99425:264594 203.01239:17324 203.03253:149566 203.08026:8887 203.97131:39271 203.99751:16097	52.291:2508 52.51168:2161 52.56308:1982 52.85209:1804 57.93553:2885 58.33422:1941 58.83773:2266 59.66172:2314 61.40551:2024 62.28798:1863 66.0017:2174 70.21188:1994 74.09705:5304 75.94591:3914 78.57701:2068 90.95476:2397 91.55432:2337 98.9618:7309 111.46382:2124 113.98518:3158 116.97221:175028 121.33382:2012 127.11668:2008 131.99553:74227 134.95872:14444 139.98785:5154 148.96185:3045 149.60797:2700 151.20471:2454 152.96935:50853 153.67102:2328 153.67525:2399 157.97473:36299 162.11487:2514 170.97984:10745 172.19652:1872 174.30717:2295 174.63174:2137 175.98531:281999 179.39536:2131 193.9959:8382 199.00114:16684 199.01453:1917 199.18054:2816
79	w/o MS2:Unknown (carbon number 14); PlaSMA ID-1373	330	1.121741	1.999835	2.808691	284.2065	5555.8857421875	79788.7734375	null	[M+H]+	M + 0		2.49	284.19739	C14H25N3O3	NA			530	True	True	False	100	null	null	null	66.3	111.1177	284.04703:9583 284.20645:10345 285.91632:37028 285.94064:16337 286.90076:17928 286.9245:35914 287.0513:19078 287.90866:8607 288.25323:168370 289.04648:11265	
80	Unknown (carbon number 6); PlaSMA ID-45	341	1.730787	2.067369	2.335688	114.0917	346667.34375	7932483.5	null	[M+H]+	M + 0		2.91	114.0929	C6H11NO	NA			430	True	True	True	100	53.6	71	50	72.3	4623.064	113.98515:91438 114.09169:474518 114.11096:17046 114.12805:11309 114.95651:9128 114.98073:13992 114.98297:107166 115.08691:17311 115.09497:25441 115.12331:108379 115.95441:102239 115.96425:15935 115.98055:29695 116.07084:7744 116.10728:34713 116.14368:12780 116.94814:88253 116.9623:35879 116.97223:311565 116.98621:88408 117.9461:97631 117.94826:7263 117.97009:72655 117.97565:7647 118.08656:250417 118.12295:162365 118.94372:36339 118.96766:133458 119.01912:12677 119.0899:15729	51.32401:656 54.30172:780 54.4049:742 54.99623:696 55.01866:872 55.05493:2133 56.28963:795 57.93548:9967 58.06583:2616 58.93334:2510 60.88076:743 63.87062:739 65.23378:865 67.05491:1357 67.19141:770 68.05013:1234 69.07052:11280 70.0658:1406 71.06915:1768 71.08617:1378 71.37262:779 72.0814:8055 72.51076:669 73.95679:2195 75.30003:842 75.32529:784 77.22803:795 79.0548:10205 79.23032:844 82.99599:906 83.43265:944 86.06063:1635 86.09698:2287 91.88113:813 91.96726:932 92.05875:788 92.31618:756 96.08122:8660 97.06526:3618 97.08462:1475 98.68494:829 104.35456:778 107.01838:817 107.39738:1026 108.77602:706 109.76667:832 110.99278:716 111.5583:694 114.09168:81839 114.12812:2400 116.97218:10780 117.97003:1168 118.72787:720 124.86939:992 126.76452:831
81	w/o MS2:6-Hydroxycaproic acid	341	1.799298	2.067369	2.47444	133.0859	17553.830078125	388787.875	null	[M+H]+	M + 0	found in higher mz's MsMs_82	null	133.08592	C6H12O3	Medium-chain hydroxy acids and derivatives	IWHLYPDWHHPVAA-UHFFFAOYSA-N	O=C(O)CCCCCO	530	True	True	False	null	null	null	null	100	351.0766	132.99091:9106 133.08603:25510 133.93039:19113 133.96465:7355 133.97473:51639 134.0965:8855 134.11766:28017 134.92805:11957 134.95865:52994 134.97264:305338 135.10165:7925 135.95662:128437 135.9702:23047 136.02174:15979 136.07317:11869 136.95425:20509 137.1075:37099	
82	w/o MS2:Hydroxypyridin + C5H10NO or 6-Hydroxypseudooxynicotine (not validated); PlaSMA ID-605	341	1.458401	2.067369	2.47444	195.1228	333083.09375	6361499.5	null	[M+H]+	M + 0	adduct linked to 83_[M+Na]+; similar chromatogram in higher mz_85; found in higher mz's MsMs_85	1.8	195.11369	C10H14N2O2	Aryl alkyl ketones	UMLOUOBDBGOHHR-UHFFFAOYSA-N	O=C(C=1C=NC(O)=CC=1)CCCNC	530	True	True	False	100	null	null	null	65.9	6480.136	194.98918:8126 194.99377:25487 195.00723:32285 195.02904:12564 195.12283:476682 195.98911:9123 196.10048:7680 196.12627:25199 196.16975:49860 198.95105:41796 199.00131:3702622 199.03923:16717 199.18056:19994 199.94913:57815 199.99925:1541090 200.00458:226531	50.54012:717 51.2518:827 58.33094:820 61.94285:884 62.53493:675 64.56295:693 64.77971:791 67.04192:795 67.1541:799 70.54339:813 70.62662:715 72.0055:854 77.32812:733 81.30019:775 81.82509:771 83.43288:1071 84.86539:750 89.06026:13349 104.21843:829 109.66931:766 111.84882:741 112.93714:776 115.7545:775 133.08585:2231 133.86192:904 138.54306:734 152.98317:1915 153.96712:1674 153.98663:1205 158.80487:900 189.95491:832 195.08817:1709 195.18564:2209
83	w/o MS2:NCGC00380632-01_C10H16O5_(4S,5S,6E,8S,10R)-4,5,8-Trihydroxy-10-methyl-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one	341	1.730787	2.067369	2.335688	217.1046	207673.453125	3855045.5	null	[M+Na]+	M + 0	adduct linked to 82_[M+H]+	null	217.10706	C10H16O5	Oxocins	HWMMWMJBUOCCFZ-UHFFFAOYNA-N	CC1CC(O)C=CC(O)C(O)CC(=O)O1	530	True	True	False	null	null	null	null	97	3743.987	217.01178:22206 217.02568:38109 217.03101:10456 217.10457:283887 217.95955:8561 217.98581:12823 218.0096:27929 218.02332:54663 218.1086:21463 218.39186:43173 220.01152:82477 221.00917:28493 221.11771:9330 222.00693:42042	
84	w/o MS2:Unknown (carbon number 11); PlaSMA ID-840	341	1.799298	2.067369	2.335688	223.054	10725.3701171875	170664.109375	null	[M+H]+	M + 0		3.88	223.0591	C11H10O5	NA			530	True	True	False	100	null	null	null	88	193.2213	223.05405:14246 225.20747:54888 227.17514:10067 227.21146:8677 228.01965:16943 228.02762:33440	
85	w/o MS2:Benzphetamine	341	0.6498755	2.067369	3.286102	240.1806	80903.109375	1353763.625	null	[M+H]+	M + 0		null	240.17468	C17H21N	Amphetamines and derivatives	YXKTVDFXDRQTKV-UHFFFAOYNA-N	C=1C=CC(=CC1)CN(C)C(C)CC=2C=CC=CC2	530	True	True	False	null	null	null	null	83.9	1618.062	240.14258:11870 240.1806:104258 240.97578:11062 240.98672:12539 241.96021:11727 241.99339:20713 242.9913:15718	52.29077:1184 58.07426:756 68.29824:982 73.64454:897 75.29881:1058 82.45668:921 83.23926:767 83.43359:1129 83.82759:805 83.94324:785 85.61308:793 89.06019:2795 104.01417:732 104.2197:1215 110.63179:747 113.05444:702 115.33236:839 116.88365:919 117.65439:931 120.50702:754 121.05704:812 123.01121:900 123.16105:797 129.32523:804 133.08574:887 133.86449:1077 134.26871:807 137.17513:854 143.22931:777 143.25584:846 147.78409:911 151.69464:781 163.21529:733 186.86896:873 191.65587:850 194.13698:1692 195.12263:3133 210.13075:896 212.09456:1752 215.22369:11386 225.03331:877 231.62743:847 234.9214:2016 240.23184:3399 243.62585:877
86	Morpholine	352	1.931198	2.133094	3.013237	88.07624	273094.28125	14555805	null	[M+H]+	M + 0		null	88.07569	C4H9NO	Morpholines	YNAVUWVOSKDBBP-UHFFFAOYSA-N	C1COCCN1	430	True	True	True	null	58.7	76.5	100	81	2701.314	88.07475:15327 88.07624:292193 88.07775:14829 88.09571:8521 88.11261:22904 89.06021:12283 90.09186:36612 90.98328:9802 91.0547:13405 92.03744:15571	51.56257:709 51.92966:717 53.03931:2486 55.58479:742 58.06583:2021 59.39132:814 60.04509:1070 60.08141:1182 60.1838:802 60.71864:677 63.60361:806 70.06576:39194 71.04981:3498 71.06912:3399 73.29581:715 75.30045:1073 76.21501:737 80.18773:665 82.12087:693 87.62595:726 88.02206:1531 88.03645:682 88.0762:19664 88.08929:978 88.09552:4983 88.11257:9592 89.55472:704 90.01322:684 92.31387:859 96.17493:723
87	Unknown	352	1.799298	2.133094	2.402984	200.9967	1788041.5	62768816	null	[M+H]+	M + 0	found in higher mz's MsMs_89	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3372.191	200.9467:20695 200.99675:1755481 201.00217:110561 201.01688:24935 201.07211:20786 201.97571:108249 202.00075:96600 202.01468:13735 202.01967:7678 202.0383:7466 202.18019:51109 202.97359:96320 202.99428:232646 202.99965:10565 203.01254:10800 203.03258:146424 203.97139:33840 203.99725:10690 204.01648:19742 204.03038:29629 204.03557:12118 204.07207:9300 204.99406:57989 205.00377:18055 205.01454:16569 205.02797:50763 205.0482:178051 205.08598:14808	
88	Unknown	352	1.799298	2.133094	2.402984	200.9968	1788041.5	62768816	null	[M+H]+	M + 0	found in higher mz's MsMs_89	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3372.191	200.9467:20695 200.99675:1755481 201.00217:110561 201.01688:24935 201.07211:20786 201.97571:108249 202.00075:96600 202.01468:13735 202.01967:7678 202.0383:7466 202.18019:51109 202.97359:96320 202.99428:232646 202.99965:10565 203.01254:10800 203.03258:146424 203.97139:33840 203.99725:10690 204.01648:19742 204.03038:29629 204.03557:12118 204.07207:9300 204.99406:57989 205.00377:18055 205.01454:16569 205.02797:50763 205.0482:178051 205.08598:14808	
89	Unknown	352	1.799298	2.133094	2.335688	202.9943	234635.90625	7248442	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	476.6162	202.97359:96320 202.99428:232646 202.99965:10565 203.01254:10800 203.03258:146424 203.97139:33840 203.99725:10690 204.01648:19742 204.03038:29629 204.03557:12118 204.07207:9300 204.99406:57989 205.00377:18055 205.01454:16569 205.02797:50763 205.0482:178051 205.08598:14808 206.02733:8055 206.05142:9680 206.992:14261 207.04361:36862 207.12421:13159	50.64844:854 52.2933:704 55.87749:696 60.22269:730 61.81208:800 64.39828:771 68.30099:775 77.6472:735 78.55766:772 78.75603:788 79.24842:751 79.97176:832 88.00827:757 88.62035:858 89.59113:709 90.24658:751 93.47005:768 96.78171:852 102.95472:857 104.22583:874 104.39651:842 107.20358:787 108.06669:846 114.95173:853 115.95123:713 115.9543:2923 116.3427:860 116.58221:821 119.10035:793 119.99563:4315 120.96512:8362 124.63636:784 132.99049:965 133.87051:959 133.96477:6354 133.97472:838 135.98842:4553 136.71913:797 151.97522:4690 151.98528:1387 156.9624:4108 158.98273:967 159.00627:3536 159.97757:2021 159.99023:1589 161.02194:10314 161.96721:1542 166.06447:874 173.99326:2747 174.284:860 175.03758:1535 175.98505:1083 175.98895:1491 176.00891:6829 177.0533:1466 178.00079:3057 179.95743:2432 179.97813:18240 180.0164:6742 187.04884:1053 193.13402:887 201.01682:6692 202.99425:1804 203.0123:1389 203.03241:14364 203.08006:864 203.1833:1719
