PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
57	Unknown	231	0.4539501	1.400703	2.213517	639.3123	43938.0234375	785560.5625	null	[M+H]+	M + 2	isotope of 55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	878.7604	639.31232:50073 640.3136:9985	
58	Unknown	231	0.590367	1.400703	2.074373	640.3136	8378.7099609375	132926.796875	null	[M+H]+	M + 3	isotope of 55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	167.5742	640.3136:9985	
59	w/o MS2:S4:17(P3:15/F1:2); PlaSMA ID-3138	231	0.2500082	1.400703	1.87366	654.3321	348594.21875	6215765	null	[M+NH4]+	M + 0	adduct linked to 55_[M+H]+	8.56	654.33618	C29H48O15	NA	AKPIJPQIDBGCGR-UHFFFAOYNA-N	CCCCC(=O)OC1C(CO)OC(OC2(CO)OC(CO)C(OC(C)=O)C2O)C(OC(=O)CCCC)C1OC(=O)CCCC	530	True	True	False	99.7	null	null	null	95.2	6971.884	654.33209:445860 655.3371:151120 656.15784:8213 656.2558:5914 656.34308:27402 659.28925:24253	53.94057:1252 54.5225:988 54.6021:1000 56.9332:1028 57.07058:7766 59.14631:1009 59.14727:1207 59.27629:1119 60.10166:1002 60.13642:1073 66.24142:1029 74.38205:1256 74.46236:1196 74.82504:1278 77.49393:970 79.1143:1255 79.66681:1031 82.01227:1062 83.04974:3661 83.42913:1244 83.52741:1100 85.15508:1397 85.4698:1130 87.99392:1136 90.51098:1159 93.22218:1307 93.54649:1170 95.5843:1130 104.21325:1254 107.22307:1208 107.9187:1096 109.23663:1059 110.62431:1175 133.1013:1225 133.8568:1598 147.11679:6081 149.96832:1225 150.46652:1283 159.02226:1111 178.05954:1210 178.56024:1127 184.72662:1220 195.06654:1191 197.4465:1091 213.65001:1126 217.55354:3195 217.56013:5053 225.54276:1162 239.04671:3900 253.54086:1060 291.85483:1102 292.49277:1099 330.82803:1173 337.02356:19872 393.08621:20448 405.59717:990 413.05518:1846 415.89584:1094 469.11752:7842 525.18048:28310 572.27356:1288 581.24304:72299 631.49377:1216
60	Unknown	231	0.387875	1.400703	2.416488	655.3371	123846.40625	2181666.5	null	[M+NH4]+	M + 1	isotope of 59	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2476.928	655.3371:151120 656.15784:8213 656.2558:5914 656.34308:27402 659.28925:24253 660.29132:6499	
61	Unknown	231	0.5228939	1.400703	2.074373	656.3386	22814.900390625	400629.28125	null	[M+NH4]+	M + 2	isotope of 59	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	456.298	656.15784:8213 656.2558:5914 656.34308:27402 659.28925:24253 660.29132:6499	
62	Unknown	231	0.4539501	1.400703	2.213517	656.3431	22814.900390625	400629.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	456.298	656.15784:8213 656.2558:5914 656.34308:27402 659.28925:24253 660.29132:6499	
63	w/o MS2:Euphorbia factor L14 - Lathyrane diterpenoid	231	0.590367	1.400703	2.145408	659.2892	17590.908203125	283040.46875	null	[M+Na]+	M + 0	adduct linked to 55_[M+H]+	null	659.2851	C38H42O10	NA	JBQJQRQPOXLFNB-UHFFFAOYNA-N	CC1CC2(OC(C)=O)C(C1OC(=O)C1=CC=CC=C1)C(OC(C)=O)C(=C)C(CC1C(C=C(C)C2=O)C1(C)C)OC(=O)C1=CC=CC=C1O	530	True	True	False	null	null	null	null	91.7	351.8181	659.28925:24253 660.29132:6499 663.45367:163402	
64	Unknown	231	1.06309	1.400703	1.87366	663.4537	130434.171875	2485787.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2596.978	663.45367:163402 664.45709:76597 665.46368:15137	
65	Unknown	231	0.9925612	1.400703	1.803312	664.4571	63375.33984375	1157660	null	[M+H]+	M + 1	isotope of 64	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1267.507	664.45709:76597 665.46368:15137 668.53308:6056	
66	Unknown	231	0.590367	1.400703	2.213517	674.5057	20121.0546875	333417.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	402.4211	674.50574:30008 675.50781:9611	
67	w/o MS2:C37H50N4O9; PlaSMA ID-3184	231	0.387875	1.400703	2.416488	695.3587	84734.828125	1501434.375	null	[M+NH4]+	M + 0	adduct linked to 70_[M+Na]+	3.72	695.36377	C37H50N4O9	NA			530	True	True	False	100	null	null	null	93.6	1694.697	695.3587:115471 696.36194:37059 697.36517:10627 698.25464:64135 698.38544:5334 699.2558:32936 700.25354:35066	52.40746:1091 54.47754:1393 56.26226:1088 56.2649:1215 57.02502:1145 59.06112:181401 62.29206:1167 62.69554:1060 65.4813:1118 68.51038:1255 71.52934:988 74.45056:1140 75.28176:1136 79.34912:1083 79.49429:1137 84.10706:1057 87.17319:1126 87.4263:1412 89.38599:1294 92.97407:1220 96.5558:1314 97.87077:1110 98.27805:1206 101.60104:1009 101.90315:1299 117.63986:1263 120.31747:1416 153.66505:1129 156.33755:1191 176.49298:1406 188.03355:1308 195.28442:1063 196.80139:1219 202.26851:1309 217.89574:7275 219.34268:1249 220.22169:1250 223.54105:1292 231.64157:1144 260.17587:1235 275.12137:1259 338.74429:1246 438.03015:1212 444.33908:1447 445.53149:1165 501.13608:1374 515.10498:1541
68	Unknown	231	0.4539501	1.400703	2.213517	696.3619	33325.69921875	584029.25	null	[M+NH4]+	M + 1	isotope of 67	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	666.514	696.36194:37059 697.36517:10627 698.25464:64135 698.38544:5334 699.2558:32936 700.25354:35066	
69	Unknown	231	1.06309	1.400703	1.737531	698.2546	55330.3125	1184197	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	895.9869	698.25464:64135 698.38544:5334 699.2558:32936 700.25354:35066 702.2135:14496 703.2132:9239	
70	Unknown	231	1.06309	1.400703	1.670239	700.2535	25494.453125	456301.25	null	[M+Na]+	M + 0	adduct linked to 67_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	479.4079	700.25354:35066 702.2135:14496 703.2132:9239	
71	Unknown	231	0.7253858	1.400703	1.938431	721.5071	65106.52734375	1282136.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1302.131	721.50714:77095 722.51086:34557 723.51422:9191	
72	Unknown	231	0.590367	1.400703	1.87366	722.5109	30507.470703125	545210.625	null	[M+H]+	M + 1	isotope of 71	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	610.1494	722.51086:34557 723.51422:9191	
73	Unknown	231	0.590367	1.400703	2.074373	723.5142	7447.962890625	117535.8359375	null	[M+H]+	M + 2	isotope of 71	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	148.9593	723.51422:9191	
74	Unknown	231	0.590367	1.400703	2.074373	740.3682	12502.4853515625	193030.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	250.0497	740.36823:17526 741.37244:7893	
75	w/o MS2:NCGC00347374-02![(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[(2S,3S,4R,5R)-4-hydroxy-3-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate	231	0.8587776	1.400703	1.737531	772.274	34776.2890625	1019210.3125	null	[M+H]+	M + 0		null	772.26587	C34H42O19	Coumaric acids and derivatives	FHIJMQWMMZEFBL-UHFFFAOYNA-N	COC1=CC(C=CC(=O)OCC2OC(OC3(CO)OC(CO)C(O)C3OC(=O)C=CC3=CC(OC)=C(O)C(OC)=C3)C(O)C(O)C2O)=CC(OC)=C1O	530	True	True	False	null	null	null	null	71.9	509.016	772.27399:41399 773.27386:29707 774.27185:25187 775.27081:12084 776.2301:13581	
76	Unknown	231	1.06309	1.400703	1.803312	773.2739	25628.849609375	704231.4375	null	[M+H]+	M + 1	isotope of 75	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	346.4761	773.27386:29707 774.27185:25187 775.27081:12084 776.2301:13581	
77	Unknown	231	0.9264027	1.400703	1.737531	774.2719	20837.328125	532474.1875	null	[M+H]+	M + 2	isotope of 75	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	347.4727	774.27185:25187 775.27081:12084 776.2301:13581	
78	Unknown	231	0.590367	1.400703	2.074373	776.2301	9389.6767578125	144156.234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	187.7935	776.2301:13581 779.84314:5588	
79	Unknown	242	1.128774	1.469385	1.87366	87.04465	61851.40625	1238294.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1089.373	87.04465:105541 87.04604:6010 87.05585:6739 87.09232:7619 88.05115:5328 88.07626:321520 88.11262:50926 89.06017:21968 89.07957:6963 89.11588:6372 90.09188:126997 90.23336:5753 91.05473:72520 91.88316:4986 92.03738:20716	52.04982:868 56.91476:730 56.93424:913 56.93497:793 61.21659:660 62.94369:690 64.22424:683 66.74494:704 69.50294:791 70.06574:4770 70.9739:657 71.06224:732 72.07689:1241 72.67391:675 75.29587:1118 75.48786:774 77.97384:623 83.42969:1167 83.43098:763 84.13014:656 86.90926:1964 87.04461:20831 87.09222:4355 87.10023:1556 87.77695:689 88.56262:710 94.64554:816 103.21841:694 104.21439:844 104.21635:833
80	Unknown	242	0.9264027	1.469385	1.938431	91.05475	58435.62109375	2317453.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_83; similar chromatogram in higher mz_91	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	675.0956	91.05473:72520 91.88316:4986 92.03738:20716 92.05807:6921 93.07034:14544 94.06567:47173 95.04966:13468 95.0609:221780 95.08599:37288 96.04493:10393	
81	Unknown	242	1.128774	1.469385	1.87366	98.98463	18150.501953125	395508.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_82; similar chromatogram in higher mz_94; similar chromatogram in higher mz_95; similar chromatogram in higher mz_97; similar chromatogram in higher mz_98; similar chromatogram in higher mz_100; similar chromatogram in higher mz_106; similar chromatogram in higher mz_114; similar chromatogram in higher mz_117; similar chromatogram in higher mz_118; similar chromatogram in higher mz_121; similar chromatogram in higher mz_122; similar chromatogram in higher mz_124	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	307.5984	98.98463:24564 99.04454:12989 99.05577:68802 99.081:5990 99.09218:13227 99.95958:11764 100.04784:5253 100.07617:53180 100.08738:24035 100.11254:184532 101.03519:5968 101.06016:28610 101.07137:15789 101.11597:10864 102.05536:8820 102.09181:61535 102.12818:99817 103.08701:11405 103.95598:52404	
82	Unknown	242	0.7253858	1.469385	2.279258	145.1225	6969.7939453125	106407.0078125	null	[M+H]+	M + 0	similar chromatogram in higher mz_125	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	139.3959	144.98224:262493 145.12253:10301 145.13344:6453 146.11765:7556 146.98044:124747 147.08051:46535 148.08385:8635 148.08696:7305 148.09691:31876 148.11238:10734 149.02348:670991 149.04501:17175 149.05986:15953 149.08209:9167 149.09633:5891 149.10747:9743 149.13264:8329 149.95943:5528 150.02678:49315 150.0916:8333 150.10294:5338 150.11264:33908	
83	Phthalic anhydride; LC-ESI-QTOF; MS2; [M+H]+; CE	242	0.9925612	1.469385	1.87366	149.0235	532564.0625	13979258	null	[M+H]+	M + 0		null	149.02332	C8H4O3	Phthalic anhydrides	LGRFSURHDFAFJT-UHFFFAOYSA-N	O=C1OC(=O)C2=CC=CC=C12	430	True	True	True	null	68.9	83	66.7	82.2	8131.96	149.02348:670991 149.04501:17175 149.05986:15953 149.08209:9167 149.09633:5891 149.10747:9743 149.13264:8329 149.95943:5528 150.02678:49315 150.0916:8333 150.10294:5338 150.11264:33908 150.1279:14428 151.07544:36370 151.08672:28232 151.09671:24519 151.11182:21777 151.12306:15817 151.14821:6392 152.04732:21736 152.1071:8309 152.14346:8003 153.05461:10623 153.09109:48772 153.1024:28938 153.12746:15977 153.1387:9452	53.98665:718 58.34987:774 61.90097:696 65.03926:4475 68.29364:1008 70.81658:952 73.74013:874 75.29459:1263 83.4286:1063 93.03407:1134 105.03389:880 111.0443:1229 121.02868:10377 121.03978:1281 125.36084:979 130.29057:705 133.90904:725 142.77711:787 149.02347:30345 149.10748:1524
84	w/o MS2:2-Methoxy-4-vinylphenol	242	0.9264027	1.469385	1.938431	151.0756	24703.00390625	489499.875	null	[M+H]+	M + 0	adduct linked to 112_[2M+H]+	null	151.07536	C9H10O2	Methoxyphenols	YOMSJEATGXXYPX-UHFFFAOYSA-N	OC1=CC=C(C=C)C=C1OC	530	True	True	False	null	null	null	null	100	494.0601	151.07544:36370 151.08672:28232 151.09671:24519 151.11182:21777 151.12306:15817 151.14821:6392 152.04732:21736 152.1071:8309 152.14346:8003 153.05461:10623 153.09109:48772 153.1024:28938 153.12746:15977 153.1387:9452 154.08641:47736 154.09413:6602 154.12279:7949 155.04704:7339 155.07036:11622 155.08156:75115 155.10672:17502 155.11798:9079 155.15442:20735	
85	Unknown	242	1.06309	1.469385	2.279258	153.0911	33948.46484375	931925.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	634.6735	153.05461:10623 153.09109:48772 153.1024:28938 153.12746:15977 153.1387:9452 154.08641:47736 154.09413:6602 154.12279:7949 155.04704:7339 155.07036:11622 155.08156:75115 155.10672:17502 155.11798:9079 155.15442:20735 156.10184:10299 156.11328:6322 156.13843:32023 157.0495:6413 157.08626:8118 157.09729:30295 157.13365:41562 157.1701:33393 157.97476:36082 158.08131:11773	
86	w/o MS2:NCGC00381391-01_C11H22O3_1-(2-Hydroxyethyl)-2,2,6-trimethyl-1,4-cyclohexanediol	242	1.128774	1.469385	2.34768	185.1539	22931.73046875	463919.09375	null	[M+H]+	M + 0		null	185.15361	C11H22O3	Cyclohexanols	QXUANCZURDYUIT-UHFFFAOYNA-N	CC1CC(O)CC(C)(C)C1(O)CCO	530	True	True	False	null	null	null	null	100	458.6346	185.08099:9442 185.11729:7371 185.12857:30337 185.15379:30169 185.16492:21902 186.05795:28571 186.09143:73403 186.11247:13644 186.12373:32057 186.14908:13397 186.15714:5958 186.18526:6405 186.19698:6455 186.22174:152134 186.9953:8161 187.09445:12365 187.10796:8003 187.12665:62401 187.22513:13919 188.09221:6169 188.10732:10386 188.12839:22180 189.16373:6408 190.05087:112105 190.10748:24499	
87	w/o MS2:Secnidazole	242	0.9264027	1.469385	2.005996	186.0915	47302.015625	894829.4375	null	[M+Na]+	M + 0	adduct linked to 113_[2M+H]+; found in higher mz's MsMs_102; found in higher mz's MsMs_95	null	186.08731	C7H11N3O3	Nitroimidazoles	KPQZUUQMTUIKBP-UHFFFAOYNA-N	O=N(=O)C1=CN=C(N1CC(O)C)C	530	True	True	False	null	null	null	null	91.7	946.0403	186.05795:28571 186.09143:73403 186.11247:13644 186.12373:32057 186.14908:13397 186.15714:5958 186.18526:6405 186.19698:6455 186.22174:152134 186.9953:8161 187.09445:12365 187.10796:8003 187.12665:62401 187.22513:13919 188.09221:6169 188.10732:10386 188.12839:22180 189.16373:6408 190.05087:112105 190.10748:24499 191.05453:6108	
88	Unknown	242	1.19928	1.469385	2.34768	191.1797	36447.16796875	668409.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	728.9434	191.05453:6108 191.10666:11721 191.14325:5591 191.15421:31475 191.17961:62281 192.04689:8296 192.13834:68472 192.17459:8547 193.00183:15442 193.08647:6324 193.09471:31650 193.12236:19737 193.13362:70252 193.1418:10912 193.15889:15906 194.0847:396647 194.11777:93124 194.12897:12655 194.13704:10759 194.99731:6222 195.08798:35574 195.10179:60586 195.11267:6598 195.12289:29867 195.13789:32698 195.14946:7657 195.17479:8140 195.18576:11314 196.08035:19175 196.16972:105598	
89	w/o MS2:2,4,5-Trimethoxystyrene	242	0.9264027	1.469385	1.938431	195.102	43051.01953125	877575	null	[M+H]+	M + 0		null	195.10158	C11H14O3	Anisoles	DAINMNHDGRVBQF-UHFFFAOYSA-N	COC1=CC(OC)=C(OC)C=C1C=C	530	True	True	False	null	null	null	null	99.9	861.0204	194.99731:6222 195.08798:35574 195.10179:60586 195.11267:6598 195.12289:29867 195.13789:32698 195.14946:7657 195.17479:8140 195.18576:11314 196.08035:19175 196.16972:105598 197.11728:21621 197.12836:11359 197.15356:18676 197.16502:21237 197.1732:6331 198.11249:13378 198.12793:6703 198.14893:11951 198.18533:102294 199.0014:36952 199.13307:14533 199.16943:28093 199.18037:28942 199.18849:9954 199.21721:8046 199.99905:8541	
90	w/o MS2:NCGC00169588-02!(3Z,5E)-4-hydroxy-6-(4-hydroxyphenyl)hexa-3,5-dien-2-one	242	1.128774	1.469385	1.938431	205.0861	85415.6328125	2134405.5	null	[M+H]+	M + 0		null	205.08592	C12H12O3	Styrenes	IWINXMWZYVGFKC-UHFFFAOYSA-N	CC(=O)C=C(O)C=CC1=CC=C(O)C=C1	530	True	True	False	null	null	null	null	100	1442.903	205.08614:107523 205.13359:11817 205.14362:51186 205.16982:18151 206.02483:15544 206.08946:13184 206.18996:6654 207.10103:7224 207.12411:45916 207.14951:6450 207.15915:58259 207.17468:11077 208.12756:12129 208.13316:10892 208.16971:7980 208.1808:19658 209.11734:373063 209.12872:17981 209.15372:47406 209.16463:10848 209.19005:31311	
91	w/o MS2:NCGC00160199-01!PRECOCENE II	242	0.9925612	1.469385	1.737531	221.1175	21719.109375	766555.3125	null	[M+H]+	M + 0		null	221.11722	C13H16O3	2,2-dimethyl-1-benzopyrans	PTIDGSWTMLSGAH-UHFFFAOYSA-N	COC1=CC2=C(C=CC(C)(C)O2)C=C1OC	530	True	True	False	null	null	null	null	100	196.2395	221.08488:11279 221.11751:25720 221.15373:12128 221.19022:8422 222.1489:11594 222.1701:6647 223.06371:50281 223.09666:7244 223.11166:6531 223.13298:20814 223.16933:23612 224.20078:11381 225.09044:7133 225.11211:19639 225.12474:6006 225.14839:29756 225.18506:8765 225.1963:7850 225.20178:10121 225.2075:139744 226.0118:7748	
92	w/o MS2:NCGC00160199-01!PRECOCENE II	242	0.9925612	1.469385	1.737531	221.1175	21719.109375	766555.3125	null	[M+H]+	M + 0		null	221.11722	C13H16O3	2,2-dimethyl-1-benzopyrans	PTIDGSWTMLSGAH-UHFFFAOYSA-N	COC1=CC2=C(C=CC(C)(C)O2)C=C1OC	530	True	True	False	null	null	null	null	100	196.2395	221.08488:11279 221.11751:25720 221.15373:12128 221.19022:8422 222.1489:11594 222.1701:6647 223.06371:50281 223.09666:7244 223.11166:6531 223.13298:20814 223.16933:23612 224.20078:11381 225.09044:7133 225.11211:19639 225.12474:6006 225.14839:29756 225.18506:8765 225.1963:7850 225.20178:10121 225.2075:139744 226.0118:7748	
93	Unknown	242	1.06309	1.469385	2.005996	240.1959	54536.96484375	958380.125	null	[M+H]+	M + 0	found in higher mz's MsMs_94	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1090.739	240.14264:11655 240.16011:5839 240.19586:93871 241.0681:22531 241.10696:6973 241.13374:9321 241.14397:7907 241.1545:14388 241.21622:7276 242.15822:6316 242.21144:9484 242.28416:9109 243.12248:21376 243.15926:11124 244.13339:13516 244.1543:8233 244.19099:26039 244.20653:7268 244.22731:20370 245.09279:6666 245.11499:6967	50.55096:860 57.0652:783 57.48329:722 60.2679:848 62.22924:949 68.52613:902 69.36008:761 75.98266:773 77.80534:844 78.48371:813 87.15472:788 93.64279:817 104.21636:995 109.04554:1034 111.04442:13167 112.38789:835 127.67632:815 128.14369:2083 128.61685:753 130.15923:20035 143.72701:834 145.05072:865 158.15414:972 159.13165:871 159.77509:763 162.57042:719 166.0862:2008 170.12874:1998 176.92288:842 178.20528:886 181.99878:876 182.08482:1401 194.13701:4247 195.70329:782 205.92201:986 218.14368:5182 227.31779:987 230.5616:1028 240.02802:1140 240.13533:812 240.14276:3146 240.17468:1827 240.19601:4035
94	Unknown	242	1.06309	1.469385	2.145408	240.1961	54536.96484375	958380.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1090.739	240.14264:11655 240.16011:5839 240.19586:93871 241.0681:22531 241.10696:6973 241.13374:9321 241.14397:7907 241.1545:14388 241.21622:7276 242.15822:6316 242.21144:9484 242.28416:9109 243.12248:21376 243.15926:11124 244.13339:13516 244.1543:8233 244.19099:26039 244.20653:7268 244.22731:20370 245.09279:6666 245.11499:6967	50.55096:860 57.0652:783 57.48329:722 60.2679:848 62.22924:949 68.52613:902 69.36008:761 75.98266:773 77.80534:844 78.48371:813 87.15472:788 93.64279:817 104.21636:995 109.04554:1034 111.04442:13167 112.38789:835 127.67632:815 128.14369:2083 128.61685:753 130.15923:20035 143.72701:834 145.05072:865 158.15414:972 159.13165:871 159.77509:763 162.57042:719 166.0862:2008 170.12874:1998 176.92288:842 178.20528:886 181.99878:876 182.08482:1401 194.13701:4247 195.70329:782 205.92201:986 218.14368:5182 227.31779:987 230.5616:1028 240.02802:1140 240.13533:812 240.14276:3146 240.17468:1827 240.19601:4035
95	w/o MS2:Unknown (carbon number 10); PlaSMA ID-1029	242	0.3160874	1.469385	2.005996	246.1489	480368.0625	8359380.5	null	[M+H]+	M + 0		2.42	246.1432	C10H19N3O4	NA			530	True	True	False	100	null	null	null	84.8	9607.361	246.14894:722889 246.2433:6939 247.15219:112080 248.15576:12704 248.16389:8295 248.97798:12633 249.14822:10427 249.18364:17565 249.20599:16037 250.05139:38680 251.0468:10638 251.12761:11893	52.44537:768 53.18145:750 53.53385:819 58.18863:874 60.50474:768 67.2011:1022 69.02146:826 69.65735:890 70.82473:702 71.76158:1065 78.5592:790 83.05703:891 83.89985:764 88.53002:827 94.06563:21099 98.34413:796 107.21874:777 107.43655:745 110.4109:892 111.04443:64027 115.17873:867 126.21711:1095 128.57918:859 146.06009:15529 158.0966:4253 176.10716:1007 186.09143:12070 201.75195:866 204.10208:15078 214.39499:857 221.39566:2928 221.80502:814 225.75014:1021 226.24841:946 233.53053:921 246.14893:16905 246.1971:928 246.22203:1286
96	Unknown	242	0.5228939	1.469385	2.616192	247.1522	73610.984375	1287783.875	null	[M+H]+	M + 1	isotope of 95	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1472.22	247.15219:112080 248.15576:12704 248.16389:8295 248.97798:12633 249.14822:10427 249.18364:17565 249.20599:16037 250.05139:38680 251.0468:10638 251.12761:11893 251.16414:16230 251.18549:34681 252.12268:7010 252.1377:19522	
97	Unknown	242	0.590367	1.469385	2.686299	254.2115	114317.0546875	2053502.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2286.341	254.17555:8470 254.21146:150438 255.12268:19835 255.15924:15203 255.19507:10364 255.21542:29580 255.23186:10102 256.1546:8890 256.19025:7168 256.26343:11961 256.30002:80582 257.13736:15004 257.14987:23281 257.30295:11245 258.16971:11201 258.24298:36867 259.1694:9087	50.25808:858 50.64906:782 50.90192:736 51.86373:852 52.49481:827 54.1129:939 55.44943:812 56.77131:747 58.77052:686 60.12713:960 66.60841:806 68.29843:1208 69.95003:744 74.11158:820 74.39015:740 75.2986:802 76.63724:828 76.85033:774 77.54736:909 79.43372:791 86.09695:15444 87.04456:1199 90.51979:759 92.47546:814 92.96215:925 98.35017:936 100.11253:3801 100.36429:796 102.29308:893 117.55092:949 117.65442:1426 118.70776:824 124.07592:2265 142.15912:15095 147.39888:863 153.6725:945 172.48378:854 178.2236:865 180.13829:3857 186.05986:851 191.4938:920 193.66174:1097 197.9055:808 198.1489:2362 208.14485:1126 212.83055:919 213.94482:2599 213.95135:12316 245.74712:1079 254.13954:1451
