,RT,m/z,polarity,ID,molec_class,Features Found,1700s_extract_blank_rep1,1700s_extract_blank_rep2,1700s_extract_blank_rep3,1700s_QCdil_025,1700s_QCdil_050,1700s_QCdil_100,1700s_QC1,1700s_QC2,1700s_QC3,1700s_QC4,1700s_QC5,1700s_QC6,1700s_QC7,1700s_QC8,1700s_QCdil_150,1700s_QCdil_200,1700s_resuspension_blank_rep1,1700s_resuspension_blank_rep2,1700s_water_blank_rep1,1700s_water_blank_rep2,1727_27_RBG,1727_28_RBG,1727_29_RBG,1728_27_RBG,1728_28_RBG,1728_30_RBG,1731_30_RBG,1731_31_RBG,1731_32_RBG,1732_27_RBG,1732_28_RBG,1732_29_RBG,1735_29_RBG,1735_30_RBG,1735_31_RBG,1741_26_RBG,1741_27_RBG,1741_28_RBG,1742_32_RBG,1742_33_RBG,1742_34_RBG,1743_31_RBG,1743_32_RBG,1743_33_RBG,1746_30_RBG,1746_31_RBG,1746_32_RBG,1748_29_RBG,1748_30_RBG,1748_31_RBG,1754_30_RBG,1754_31_RBG,1754_32_RBG,qc_rsd,qc_dil_mse,is_monotonic,is_id,superclass,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,coef_all_ogtt,pval_all_ogtt,coef_sex,pval_sex,coef_male_ogtt,pval_male_ogtt,coef_female_ogtt,pval_female_ogtt,qval_all_ogtt,log_qval_all_ogtt,qval_sex,log_qval_sex,qval_male_ogtt,log_qval_male_ogtt,qval_female_ogtt,log_qval_female_ogtt
vl_835,1.971,712.33569,-,Unidentified,Unidentified,47.0,14.706547051092665,14.6561390512934,14.686581532607605,18.569713005382678,19.59372079065644,20.216307564244925,20.06194410828297,20.05017295703997,20.085373661707337,20.221837816587765,20.02676119978083,20.11767789048224,20.182909639117227,20.762485517609505,20.340764148204133,20.70453930448504,14.740269001174893,14.68015084678366,14.795431585181676,14.559687466623512,21.00860290519192,20.929156158479937,21.02240126709836,21.012723885720995,20.49150946955405,20.571087740733205,20.326002196076384,20.16411661674077,19.9868610032334,20.17087871449685,20.754247697196146,18.31987150542735,19.740271439051927,20.75005708586196,20.17057984350033,20.67917397323891,21.218003932866253,20.672739373793352,20.46232431702528,20.172068246496877,20.11037005759662,19.85266663435172,20.308157185407257,20.611102376818103,19.96876748099868,19.7755358362757,19.892511925525746,20.002463268621337,20.44779515300412,20.19303059240921,19.71162522015348,20.207295276117826,20.78387172248799,5.06501058711331,0.1482686278104597,True,False,Unidentified,,,,,lipid,3.224647632776796e-05,0.0647490396013743,0.3353889378507437,0.07925554385194,7.441017259411246e-05,0.199619225571573,4.0163601527701525e-06,0.7715550706892785,0.1632502381438907,0.7871461765184186,0.1602009713681004,0.7953348549276428,0.446544114848763,0.3501356299691868,0.9635596965624657,0.0161213738112868
vl_891,2.167,762.56323,+,Unidentified,Unidentified,24.0,16.723797205096645,17.041896618782303,17.066235695168434,16.222208022199787,18.30827220447993,18.874998321354653,19.04089373309189,19.286649055596463,18.95241838180271,18.884123883665502,18.82957708283291,19.15430498218233,19.234357697976915,18.193788797222226,19.426372985125496,20.16912620359192,16.49836283110906,16.77968144081649,16.29195763733079,16.01920749959739,21.875367070643325,20.81637539035616,17.8866033026454,20.67780073464909,21.556223389863256,19.920309090371024,17.236089251370345,17.337166155760062,17.287550268674718,17.659877512314498,17.529938403899713,17.655958916093645,17.54667431556896,17.83495926188453,20.056073318102204,17.837314929665876,17.84827519576316,17.704730144309284,17.574507376021135,17.55813863183539,20.422758317737376,17.324766464152127,17.451380021079377,17.158938349658104,21.070005567534075,20.85564063596437,17.097420410492713,17.493877722230945,17.293168969281723,17.128845569364362,17.31323021704727,17.57024782344983,17.264957794367042,12.231940146270436,0.1403006613630123,True,False,Unidentified,,,,,lipid,1.18177087833815e-05,0.8160975792065199,1.047171534740844,0.0516637831312982,8.312544169075849e-05,0.5403845347753327,-0.0001179613414873,0.0489651359822324,0.9039564178315942,0.0438525075240984,0.1171704938001692,0.9311817397949708,0.7340067764134071,0.1342999306215794,0.7605072105460042,0.1188966639443215
vl_893,2.175,512.36292,-,Unidentified,Unidentified,46.0,20.629854670793264,21.16902923772456,21.05887991782792,18.09166262998273,19.204297508664485,20.247391344697828,20.308254212010038,20.229564652918985,20.115791041105563,20.039820588747585,20.19388041502292,20.222699743520675,20.62359916612513,21.02763158965867,21.049696612812408,21.61678993626728,20.454358764682222,20.896391767175658,14.696501455028816,14.578382769078855,20.04942024744282,20.11212323656928,20.47039544616333,20.354288548790933,19.859991706619827,20.22882737434332,20.78481809073575,20.710853857583736,20.474751786096824,20.793274132195027,20.756763138068592,20.753050349286216,20.567424298017198,21.0308627673077,20.46016313338937,20.711153328523515,20.78138429663221,20.6948085980864,20.88059625808433,20.6563602667325,20.07976922727056,20.566591713005085,20.88721185943231,20.742503536920022,20.278564312480444,19.782114974631327,20.555502029305067,20.33112924269854,20.33643936208084,20.02842443984488,20.4662728966546,20.91459544769742,20.547848626754828,13.887776176112956,0.0419570820589453,True,False,Unidentified,,,,,lipid,1.9063225815789403e-07,0.9854037380108506,0.0069093774285458,0.951564176814165,-2.2007872725636544e-05,0.4175066977463332,7.0159032778328205e-06,0.6418835866522783,0.9895791775786932,0.0045494515739776,0.9627351543434668,0.016493169601022,0.6509808379334274,0.1864317949990196,0.9635596965624657,0.0161213738112868
vl_895,2.18,718.53644,+,Unidentified,Unidentified,24.0,16.776968409736742,17.095067824068664,17.119406899543396,17.35001784113579,18.89254502935476,19.881041618379697,19.902261785836117,19.862142132404237,19.713814080463788,19.706154837886263,19.78071037772677,19.778472368057724,19.89325298689089,19.363027472811112,20.50866257833173,21.12688005382853,16.551534035732843,16.832852644942804,16.345128842017186,16.072378704277728,21.97386717026844,21.268875618241548,17.939774507214565,21.84805538598954,21.96238334112398,21.154699094730248,17.289260456527447,17.390337360274053,17.340721473022445,17.713048717430727,17.58310960828563,17.709130120239227,17.599845519813837,17.88813046625064,21.070932189055632,17.890486134266062,17.90144640077301,17.75790134906183,17.6276785800916,17.611309836767283,21.66285595201261,17.377937669232747,17.50455122589808,17.212109555170393,21.767782377144545,21.85295424254275,17.150591615254697,17.5470489271246,17.34634017385849,17.182016774593073,17.366401421972085,17.6234190281402,17.3181289995681,5.648987574513034,0.0688743326067217,True,False,Unidentified,,,,,lipid,7.864469259016415e-06,0.8977307686201148,1.1634765043388184,0.0738577022584836,0.0001170316786394,0.4626073864512033,-0.0001500367504609,0.046888906571484,0.9477365054893911,0.0233123906348083,0.1525427053181754,0.816608555742395,0.6857418554937325,0.1638393417768558,0.7605072105460042,0.1188966639443215
vl_897,2.189,674.50958,+,Unidentified,Unidentified,41.0,16.76616334365584,17.084262757272878,17.108601833966897,18.13545859255456,19.82951486482655,20.958105911755013,20.559728565413884,20.78109316588007,20.447217499616468,20.68873740687493,20.257000963958564,20.55935372864379,20.6102544830713,19.91489482461784,21.05395117226329,21.83165935905002,17.30965977704638,16.82204757863365,16.33432377560713,16.648958669594304,22.65279990150453,21.70751478862002,17.92896944068489,21.730985039002377,22.504355808664503,21.88527121573352,17.278455389236264,17.379532293410207,17.329916406766156,17.70224365069037,17.64825043792134,17.698325054018913,17.846168370366296,17.897291375772646,21.17048295942905,17.879681068005432,17.89064133377406,17.74709628257632,17.616873514104487,17.600504770194647,22.154260940300563,17.817446030052423,17.493746159671574,17.20130448772358,22.00850065153036,22.131648901194215,17.139786549061938,17.536243860702047,17.335535108012614,17.171211707934752,17.355596355243172,17.612613961686154,17.307323933143028,11.413738995969402,0.1897090717992097,True,False,Unidentified,,,,,lipid,9.00949861417288e-06,0.8923283458779675,1.2665328362304975,0.0736422010442301,0.0001218139662951,0.4876505701958911,-0.0001605425428316,0.0477871490074447,0.9477365054893911,0.0233123906348083,0.1525043337685,0.8167178146450474,0.6974765965072393,0.1564703603529821,0.7605072105460042,0.1188966639443215
vl_898,2.195,643.34839,+,Unidentified,Unidentified,26.0,18.22182629842909,18.24316304530038,18.39058889934985,15.448662243004224,15.674193402700396,16.4972757920984,16.406699665982845,16.370070635583378,16.4417697872254,16.267475248437403,16.329618050929174,16.431954626489265,16.69383935156435,17.352757756807225,17.041464894651916,17.721700321486757,15.724817051806,16.006135661292735,15.518411858087642,15.24566172016307,16.524572695329205,16.48599563953649,17.113057522778885,17.05331520688395,16.334188590719613,16.735253055621673,16.462543472200995,16.56362037615835,16.514004489408855,16.886331733907568,16.756392624476675,16.882413135888715,16.773128536022142,17.061413481694945,16.760563662840244,17.063769150619702,17.074729416192163,16.931184364848335,16.800961596561763,16.78459285247552,16.294178339800382,16.551220685189385,16.677834241900054,16.38539257073473,16.72815424882964,16.11949870364318,16.323874631075697,16.77365044675318,16.51962319090945,16.355299790541565,16.53968443810081,16.79670204376476,16.491412015292504,9.86549193263563,0.1976935837299745,True,False,Unidentified,,,,,lipid,1.546599729584892e-05,0.0607856906038766,0.2911845804161983,0.0005494732851793,7.042169430318508e-06,0.7222058849163706,-2.665006020653271e-06,0.7760386647960387,0.1565892247078126,0.8052381261282883,0.0025395945535824,2.595235612985165,0.8500527919214041,0.0705541018995893,0.9635596965624657,0.0161213738112868
vl_900,2.196,563.34711,-,Unidentified,Unidentified,76.0,14.892596401604733,15.013312909288905,15.13289522648678,21.410174587328964,22.595750416860948,23.28211160144764,23.632471014415717,23.628851966815308,23.547775568726266,23.41544858921805,23.528719461789954,23.567450155646227,23.812259749196524,23.851443789145947,24.27935463320043,24.186125449330227,14.88767390868982,14.900913276990448,14.917806424557908,14.79968773826464,23.781122082686803,23.83582548013519,24.16125245862735,24.147826335618536,22.97250446678372,24.19685598994697,23.042435122986603,23.004606298825266,23.16445831060543,23.978123357740813,23.278776244541127,23.940368822498844,23.485572694803267,24.104611659047848,23.95977184724321,24.170854567563225,24.435682696488648,24.203156252921687,23.57321798677897,23.67095607578717,23.237110605981112,23.41026965335313,22.794283885340544,22.945987046841285,23.060438537441296,23.134352079713544,22.631174644257285,23.344090449295276,23.457423541786103,23.726576016737035,23.650534247201424,23.446213233321227,23.54833226222453,8.639174631491187,0.0587854187027487,False,False,Unidentified,,,,,lipid,3.2522716978310325e-05,0.0302609029686791,0.6411281083055262,1.2413855064092015e-05,2.838827633382839e-05,0.378438599234056,-1.3297563553564064e-05,0.3743901274164429,0.0999558746143129,1.000191676407245,0.0001016751604766,3.992785133463958,0.6206916817887285,0.2071240747812878,0.9635596965624657,0.0161213738112868
vl_903,2.199,620.3277,+,Unidentified,Unidentified,50.0,15.460938239540964,15.7790376535453,15.803376729432545,19.43897628636633,20.73100676580445,21.550166187165598,21.31385406983232,21.32252983622388,21.22728504187974,21.18834508076776,21.18237552956894,21.421501137916877,21.51510236781008,21.96856053861957,21.58631488031972,22.16014833927993,15.235503865290353,15.516822474860495,15.029098671575992,14.756348533936183,22.12875338752539,22.19625135292274,22.52321453309906,22.29293002735172,21.775933490380755,22.08857201623959,21.362978365907885,21.44448926520925,21.253886885125574,21.338417280149528,21.96866876099153,19.449227419233463,21.201624837364555,22.19745492831707,21.522825199839986,21.83119049344987,22.275596374109536,22.126059449418584,21.268680258238938,21.334994103618957,21.19901485486635,20.862567988304644,21.120129383574547,21.52721838957669,21.22636134441028,21.308610698457517,21.0768290922526,21.60945653408964,22.223534541342563,21.617577832378764,20.97358118877319,20.98519749336393,21.63394634345542,8.784854613125143,0.0996836375235963,True,False,Unidentified,,,,,lipid,4.549513454917036e-05,0.0140478224934051,0.4595004943069634,0.0241167920167658,6.924288158625388e-05,0.253788634544061,1.9144336529887417e-05,0.1950697195685314,0.0613702107085166,1.2120423856065852,0.0664613919531803,1.1774305671913012,0.4930156261224792,0.3071393155478842,0.9635596965624657,0.0161213738112868
vl_905,2.204,630.48364,+,Unidentified,Unidentified,47.0,16.82335312876564,17.14145254332117,17.165791618742094,18.62580360741058,20.130483586549826,20.795489651022145,21.152102345583767,20.80788113990581,20.965569503956814,20.68166284817524,21.03079915464206,20.865872986863707,21.055739958129266,20.34270832278487,21.28477396913425,21.912194565718785,16.59791875482316,16.879237363846766,16.391513561071744,16.161216940028268,22.383480595703837,22.289176177274364,17.986159226182057,22.176920436406885,22.925103407436545,21.823073837586414,17.335645175563123,17.436722079002635,17.387106192250638,17.759433436473117,17.629494327705416,17.755514839802505,17.646230239296905,17.934515185570216,21.545240528099747,17.936870853223372,17.94783111940788,17.804286068010217,17.674063299637517,17.65769455571446,22.64030291918764,17.42432238790087,17.550935945342044,17.258494273500574,22.281289598294677,22.434773559924395,17.196976333848397,17.593433646150523,17.392724893200388,17.22840149343991,17.412786141403576,17.66980374718335,17.364513718361277,11.036517235994332,0.0327591638220965,True,False,Unidentified,,,,,lipid,6.373541435037431e-06,0.9277451879701172,1.2951114652171891,0.0837207579888966,0.0001344784022341,0.4659327529255226,-0.0001732592757773,0.0451903858879938,0.9639075169907086,0.0159646328890478,0.1656936922201962,0.7806940243875722,0.6880128501143231,0.162403450308637,0.7605072105460042,0.1188966639443215
vl_906,2.206,838.54889,+,Unidentified,Unidentified,57.0,22.93499988850543,23.10892980973428,23.2857218277662,20.496164171134144,21.20536822877534,22.2445422811,22.112717450267663,22.10748403670259,22.2809430686775,22.316584900493293,22.078632668329497,22.37081023046643,22.59006220975455,22.509949823547704,22.725662070291712,23.559149767873837,15.942853421888696,16.224172031413442,15.736448228316789,15.463698090319909,22.062706198177043,22.02023725014736,23.044264374389154,22.4273894759442,22.35707227405477,22.2471588629456,22.150935243492547,22.12719946895699,23.204789425397305,22.671703529103024,22.150197531894865,22.54223434149916,21.99111538730801,22.36660716458622,22.73743542701397,22.257138176329683,22.178474843694275,22.161584222152225,21.75665658878781,22.089422387390623,22.901675469718096,22.226340463141188,22.75199351042213,21.53300907385671,22.848355973229108,22.271506336599195,22.0876717189579,22.917874846112092,21.785807349249687,22.08230107064307,22.18150742430133,22.658316697303768,22.59636500763545,13.203507191363745,0.0349234301703225,True,False,Unidentified,,,,,lipid,-6.383234514285808e-07,0.9600522132084836,0.0048141564384711,0.9723957690177076,-1.794612129324923e-05,0.4616232347686929,4.19770634355152e-06,0.8487023837833357,0.9824154641988756,0.0077048099209653,0.9796293188403684,0.0089382255685097,0.6857418554937325,0.1638393417768558,0.9658701798638684,0.0150812420705824
vl_910,2.238,542.42969,+,Unidentified,Unidentified,42.0,16.9917533081833,17.309852722453403,17.33419179877847,19.054872151813047,20.396339917387337,21.317128204692867,21.556923485632232,21.30450257831105,21.308384739952405,21.354080662701183,21.256649195287107,21.34196712901791,21.40293722634966,20.529237926767266,21.467283788665604,22.707090359247356,16.766318934657512,17.047637544278743,16.8192008294821,16.313919461257225,23.18466592078982,22.62594884960347,18.15455940627873,22.30926680833266,23.60596074507373,22.387406427202887,17.50404535500934,17.605122258816667,17.55550637218727,17.927833616283053,17.797894507155156,17.923915019277178,17.81463041863704,18.102915364968133,22.125339915520225,18.10527103289753,18.11623129930333,17.97268624777259,17.842463478942918,17.82609473489016,23.07691779778325,17.59272256760457,17.719336124756484,17.426894453216338,23.11884473247142,22.98080107760848,17.365376514178553,17.76183382612428,17.561125072902307,17.39680167328259,17.58118632087991,17.838203926534092,17.532913898382887,7.037186460715107,0.0832425761669926,True,False,Unidentified,,,,,lipid,3.908156309109594e-06,0.95897156836263,1.3610689171857304,0.0930885304294247,0.0001360396032043,0.4958190609446986,-0.0001859779472822,0.0482200379178296,0.9824154641988756,0.0077048099209653,0.1800978098920298,0.7444915684552557,0.7050033164154228,0.1518088400333812,0.7605072105460042,0.1188966639443215
vl_913,2.253,498.40317,+,Unidentified,Unidentified,47.0,16.967330055776106,17.285429469631627,17.753385193294267,19.623810029719227,20.69057058956925,21.641380133904367,21.74236428425553,21.551374495203422,21.676467102245667,21.44120853209877,21.53527958384087,21.589139136344528,21.677509130731305,20.78423185842814,22.25961164990601,22.65511738836718,17.06121159898505,17.629985998237284,16.961638208281624,16.262740350475788,23.55597346691399,22.48195499822709,18.130136153612717,22.81073975012772,22.82838561600105,22.909407938392302,17.479622102162914,17.580699006253298,17.802325915353386,17.903410363477814,17.773471254992206,17.899491766718253,17.790207166268246,18.078492112211173,21.91101899304273,18.080847780420918,18.09180804695085,17.948262995005955,17.81804022698346,17.801671482628883,23.179570963293692,17.932176279381576,17.69491287214826,17.402471201266884,23.30814737763952,23.01313988592402,17.483782639692194,17.737410573526898,17.536701820288325,17.437832219411135,17.556763067962272,17.813780674150433,17.508490645824796,7.118883086676238,0.0008042910611077,True,False,Unidentified,,,,,lipid,3.7013288978146337e-06,0.9615186288349292,1.3191550627190936,0.1076673789240684,0.0001450566059214,0.4729472236067011,-0.0001848558515411,0.053581480638721,0.9824154641988756,0.0077048099209653,0.1962859138846479,0.7071108656657618,0.690089787846232,0.1610943993652598,0.7605072105460042,0.1188966639443215
